LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_1,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,Default
160000.0,male,graduate school,single,29,0,0,0,0,0,0,554.0,0.0,700.0,0.0,652.0,0.0,0.0,0
200000.0,female,graduate school,single,39,0,0,0,0,0,0,155693.0,6000.0,5000.0,4871.0,5905.0,5491.0,5000.0,0
350000.0,male,university,married,36,0,0,0,0,0,0,32596.0,1000.0,32597.0,1000.0,16666.0,32809.0,526.0,1
200000.0,male,others,single,40,1,0,0,0,0,0,0.0,0.0,200.0,1000.0,0.0,0.0,0.0,0
50000.0,male,high school,single,25,0,0,0,0,0,0,50184.0,2000.0,1925.0,5006.0,2000.0,1016.0,725.0,0
10000.0,male,university,married,32,1,2,2,2,2,2,8425.0,0.0,1632.0,0.0,1022.0,350.0,0.0,0
90000.0,male,high school,married,44,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
160000.0,female,graduate school,single,25,0,0,0,0,0,0,76038.0,2791.0,3000.0,1286.0,890.0,497.0,267.0,0
20000.0,female,graduate school,single,24,0,0,0,2,2,2,390.0,1097.0,1003.0,0.0,240.0,0.0,780.0,1
20000.0,male,high school,single,24,0,0,0,0,0,0,3724.0,2000.0,1262.0,7500.0,278.0,3000.0,0.0,0
210000.0,female,university,married,36,0,0,0,0,0,0,396.0,590.0,2042.0,0.0,396.0,396.0,396.0,0
280000.0,female,graduate school,married,42,0,0,0,0,0,0,172886.0,6232.0,12104.0,7002.0,6302.0,6417.0,6502.0,0
80000.0,female,university,married,36,0,0,0,0,0,0,69760.0,2500.0,2061.0,1413.0,1460.0,1751.0,1958.0,1
80000.0,male,graduate school,single,25,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
50000.0,female,high school,single,26,2,2,2,2,2,2,33457.0,1900.0,1800.0,1500.0,1400.0,0.0,3000.0,1
230000.0,male,graduate school,single,31,0,0,0,0,0,0,0.0,0.0,0.0,0.0,100.0,2405.0,0.0,0
50000.0,female,graduate school,married,47,0,0,0,0,0,0,390.0,390.0,390.0,2728.0,0.0,780.0,0.0,0
190000.0,male,graduate school,married,50,2,2,2,2,2,2,69518.0,3500.0,2600.0,2600.0,2650.0,2650.0,3000.0,1
120000.0,female,graduate school,married,37,0,0,0,0,0,0,21128.0,5020.0,5000.0,1000.0,2994.0,0.0,0.0,0
20000.0,male,university,married,45,2,2,0,0,0,0,21136.0,11.0,2505.0,2000.0,3000.0,1203.0,500.0,1
60000.0,female,high school,single,26,0,0,0,0,0,0,27402.0,1500.0,4022.0,1500.0,3500.0,1000.0,1000.0,0
160000.0,female,university,married,31,0,0,0,0,0,0,11648.0,780.0,0.0,5100.0,0.0,0.0,0.0,0
400000.0,male,graduate school,single,48,0,0,0,0,0,0,112789.0,5000.0,6624.0,5200.0,3826.0,3363.0,3398.0,0
180000.0,female,graduate school,married,33,0,0,0,0,0,0,4520.0,1453.0,1731.0,2215.0,1525.0,1050.0,1440.0,0
20000.0,male,university,married,48,0,0,0,0,0,0,18401.0,2000.0,1650.0,0.0,0.0,0.0,0.0,0
210000.0,male,university,married,31,0,0,0,0,0,0,326.0,326.0,326.0,326.0,652.0,0.0,326.0,1
10000.0,female,graduate school,single,22,0,0,2,0,0,0,6967.0,2523.0,0.0,1000.0,4.0,167.0,3535.0,1
20000.0,male,university,single,36,2,0,0,0,0,0,19597.0,1503.0,2036.0,309.0,3100.0,16890.0,500.0,0
20000.0,female,university,married,31,1,2,2,2,0,0,9701.0,0.0,2969.0,0.0,408.0,1000.0,0.0,0
80000.0,male,university,single,24,0,0,0,0,0,2,26170.0,1414.0,1388.0,1000.0,2180.0,0.0,929.0,1
60000.0,female,university,single,24,2,2,2,2,2,2,27583.0,0.0,2500.0,2000.0,1000.0,1500.0,0.0,1
120000.0,female,high school,married,42,0,0,0,0,0,0,2207.0,263.0,4531.0,0.0,4015.0,0.0,1007.0,0
230000.0,female,high school,married,32,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
130000.0,female,university,single,26,0,0,0,2,0,2,90833.0,2788.0,740.0,0.0,73758.0,0.0,2342.0,0
50000.0,male,university,married,31,0,0,0,0,0,0,48469.0,2138.0,2095.0,1711.0,1771.0,1900.0,3510.0,0
180000.0,female,university,single,30,0,0,0,0,0,0,174104.0,7000.0,8000.0,8000.0,7001.0,6600.0,7000.0,0
500000.0,female,university,single,27,0,0,0,0,0,0,195140.0,11613.0,176596.0,6506.0,5178.0,3031.0,3466.0,0
150000.0,male,graduate school,single,33,0,0,0,0,0,0,45335.0,6000.0,6000.0,6000.0,6000.0,6001.0,6000.0,0
170000.0,male,university,married,42,0,0,0,0,0,0,162880.0,8000.0,6107.0,6000.0,4500.0,4500.0,4500.0,0
20000.0,female,university,single,25,0,0,0,0,0,0,4120.0,1500.0,1300.0,1200.0,1000.0,3000.0,406.0,0
50000.0,female,high school,single,23,0,0,0,0,0,0,49971.0,2303.0,2252.0,2498.0,372.0,500.0,365.0,0
390000.0,female,graduate school,married,46,0,0,0,0,0,0,6570.0,2287.0,0.0,18692.0,1000.0,172.0,4801.0,0
100000.0,female,high school,married,40,0,0,0,0,0,0,49328.0,2038.0,1994.0,1457.0,1205.0,1162.0,1131.0,0
390000.0,male,others,single,29,1,2,0,0,0,0,407399.0,0.0,14414.0,14411.0,76000.0,15000.0,13000.0,0
190000.0,female,graduate school,single,28,0,0,2,0,0,0,7188.0,2459.0,0.0,1200.0,3000.0,500.0,510.0,0
110000.0,female,university,single,32,0,0,0,0,0,0,68014.0,2500.0,3200.0,3300.0,3000.0,3000.0,2746.0,0
90000.0,female,university,married,34,0,0,0,0,0,0,1905.0,1924.0,11855.0,10655.0,0.0,665.0,0.0,0
20000.0,female,graduate school,married,37,0,0,0,0,0,0,19921.0,1594.0,1640.0,1592.0,685.0,662.0,827.0,0
90000.0,male,university,married,39,0,0,0,0,0,0,88081.0,3244.0,2600.0,2037.0,2200.0,2110.0,7000.0,1
300000.0,male,graduate school,single,31,0,0,0,0,0,0,360.0,360.0,360.0,360.0,980.0,360.0,3420.0,1
150000.0,female,university,married,36,0,0,0,0,0,0,339351.0,7000.0,3500.0,3000.0,5242.0,3009.0,4000.0,0
30000.0,female,high school,others,61,2,2,0,0,0,0,24453.0,0.0,1522.0,1200.0,428.0,112.0,0.0,0
20000.0,male,graduate school,single,23,1,0,0,0,0,0,-348.0,0.0,0.0,0.0,0.0,0.0,0.0,1
200000.0,female,university,married,42,0,0,0,0,0,0,1261.0,0.0,2521.0,6935.0,2255.0,3021.0,0.0,0
620000.0,male,university,single,29,0,0,0,0,0,0,524191.0,19306.0,15669.0,16011.0,16000.0,15500.0,17002.0,0
150000.0,female,high school,married,34,0,0,0,0,0,0,28210.0,1130.0,1000.0,8000.0,2000.0,10000.0,0.0,0
180000.0,female,graduate school,single,33,0,0,0,0,0,0,4019.0,1550.0,4278.0,334.0,3456.0,11964.0,5690.0,0
260000.0,female,university,single,35,0,0,0,0,0,0,131211.0,4001.0,4215.0,4101.0,4000.0,3300.0,3300.0,0
100000.0,female,university,married,26,0,0,0,2,0,0,95087.0,3965.0,7138.0,0.0,2448.0,2674.0,2672.0,1
380000.0,male,high school,married,52,0,0,0,0,0,0,145445.0,6000.0,5362.0,6000.0,6000.0,7000.0,10000.0,0
240000.0,female,university,married,37,0,0,0,0,0,0,-150.0,0.0,0.0,0.0,0.0,0.0,0.0,1
100000.0,female,graduate school,single,29,0,0,0,0,0,0,70205.0,4000.0,5030.0,10000.0,5000.0,10000.0,10000.0,0
150000.0,male,university,single,27,0,0,2,0,0,2,58795.0,5600.0,0.0,2300.0,8219.0,0.0,9000.0,0
140000.0,female,university,single,23,0,0,0,0,0,0,44733.0,2100.0,2027.0,1800.0,1600.0,1750.0,1700.0,0
50000.0,female,high school,others,51,0,0,0,0,0,0,44788.0,2352.0,2275.0,2398.0,1336.0,1366.0,1444.0,1
200000.0,female,graduate school,married,42,0,0,0,0,0,0,23242.0,1711.0,1420.0,1074.0,1107.0,1000.0,1000.0,0
100000.0,female,graduate school,married,29,0,0,0,0,0,0,27304.0,2000.0,4652.0,0.0,0.0,21648.0,9600.0,0
240000.0,female,university,married,38,0,0,0,0,0,0,56331.0,3004.0,0.0,0.0,0.0,0.0,0.0,0
180000.0,female,university,married,33,1,0,0,0,0,0,-84.0,982.0,6500.0,1000.0,1000.0,1000.0,1000.0,0
190000.0,female,university,single,40,0,0,0,0,0,0,182923.0,8059.0,7741.0,7201.0,4815.0,4927.0,5380.0,1
150000.0,female,others,others,49,1,0,0,0,0,0,-260.0,4.0,7920.0,10426.0,0.0,2868.0,4384.0,0
170000.0,female,graduate school,single,30,2,2,2,2,2,2,155910.0,6800.0,6500.0,0.0,13000.0,5500.0,1000.0,1
150000.0,female,high school,single,39,0,0,0,0,0,0,60115.0,1662.0,1783.0,1282.0,250.0,12500.0,12500.0,0
20000.0,male,university,married,43,0,0,0,0,0,0,4820.0,1837.0,390.0,390.0,780.0,0.0,0.0,0
50000.0,male,high school,married,65,0,0,0,0,0,0,48341.0,2068.0,1545.0,1171.0,1658.0,1321.0,0.0,0
360000.0,male,university,single,33,1,0,0,0,0,0,197746.0,156108.0,741.0,659.0,0.0,0.0,0.0,0
500000.0,male,university,married,58,0,0,0,0,0,0,4101.0,11155.0,4024.0,754.0,7030.0,17050.0,6063.0,0
20000.0,male,university,single,49,2,0,0,0,0,0,7823.0,1151.0,1161.0,354.0,367.0,600.0,600.0,1
460000.0,female,university,married,33,0,0,0,0,0,0,128302.0,2371.0,2008.0,1560.0,1457.0,1299.0,769.0,0
260000.0,female,graduate school,married,31,0,0,0,0,0,0,50312.0,85387.0,33061.0,5039.0,20154.0,2854.0,29.0,0
290000.0,male,university,married,30,0,0,0,0,0,0,351890.0,11000.0,8607.0,8000.0,8525.0,8476.0,10000.0,0
140000.0,male,high school,single,26,0,0,0,0,0,0,18648.0,1309.0,1139.0,420.0,418.0,816.0,0.0,0
230000.0,male,others,single,40,2,2,2,0,0,0,119730.0,5000.0,0.0,3700.0,3986.0,2900.0,1057.0,0
160000.0,female,high school,single,36,0,0,0,0,0,0,27204.0,897.0,1066.0,1760.0,0.0,5510.0,0.0,0
210000.0,female,graduate school,single,28,0,0,0,0,0,0,7457.0,1512.0,8475.0,5499.0,2960.0,670.0,25594.0,0
30000.0,female,university,single,28,3,2,2,5,5,4,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,1
150000.0,male,university,married,36,2,0,0,0,0,0,86333.0,4000.0,5000.0,12000.0,4000.0,6000.0,50000.0,1
720000.0,female,graduate school,married,45,0,0,0,0,0,0,125529.0,8019.0,8043.0,10092.0,3020.0,2591.0,10081.0,0
80000.0,male,university,married,53,2,2,2,2,0,0,6469.0,2600.0,1200.0,0.0,503.0,900.0,0.0,1
210000.0,female,university,married,33,0,0,0,0,0,0,1971.0,822.0,0.0,0.0,0.0,0.0,0.0,1
200000.0,male,university,married,55,0,0,0,0,0,0,169287.0,6177.0,8982.0,6758.0,6257.0,6633.0,6115.0,0
50000.0,female,university,married,47,0,0,0,0,0,0,27121.0,2000.0,1700.0,2000.0,1000.0,702.0,600.0,0
240000.0,female,graduate school,single,29,0,0,0,0,0,0,30380.0,10023.0,10000.0,5000.0,15000.0,15000.0,5000.0,0
270000.0,female,university,married,27,1,2,0,0,0,0,253072.0,0.0,11000.0,11000.0,8900.0,9000.0,9200.0,0
450000.0,female,graduate school,married,41,0,0,0,2,0,0,2663.0,2146.0,1623.0,0.0,1623.0,1694.0,2795.0,0
190000.0,female,high school,married,42,0,0,0,0,0,0,113516.0,6000.0,5581.0,4237.0,4423.0,5000.0,8888.0,0
30000.0,female,university,married,29,0,0,0,0,0,0,2405.0,390.0,2476.0,3059.0,0.0,0.0,0.0,0
70000.0,female,graduate school,single,28,2,2,2,2,2,2,59794.0,0.0,6672.0,2300.0,2800.0,2600.0,0.0,1
240000.0,male,graduate school,married,30,0,0,0,0,0,0,240770.0,9000.0,8009.0,7100.0,7324.0,7200.0,7074.0,0
110000.0,female,graduate school,single,23,0,0,0,0,0,0,78793.0,3400.0,4000.0,2951.0,1600.0,1540.0,1400.0,0
230000.0,female,university,married,32,0,0,0,0,2,0,87764.0,2630.0,2614.0,6000.0,0.0,3000.0,2800.0,1
500000.0,female,high school,single,35,0,0,0,0,0,0,1900.0,1489.0,1989.0,1200.0,1451.0,548.0,1048.0,1
420000.0,male,graduate school,single,31,0,0,0,0,0,0,1569.0,565.0,1923.0,1194.0,1214.0,4988.0,296.0,0
160000.0,male,high school,married,48,0,0,0,0,0,0,156197.0,4700.0,0.0,0.0,0.0,0.0,0.0,1
50000.0,male,graduate school,single,28,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
280000.0,male,graduate school,married,30,0,0,0,0,0,0,166037.0,12126.0,39102.0,5000.0,30000.0,10000.0,10000.0,0
30000.0,male,high school,single,25,2,2,2,0,0,2,22440.0,2390.0,0.0,859.0,2097.0,0.0,1092.0,1
30000.0,male,high school,married,48,0,0,0,0,0,0,1261.0,1261.0,1261.0,1261.0,1261.0,1261.0,1261.0,0
210000.0,male,graduate school,married,40,0,0,0,0,0,0,60183.0,10000.0,10000.0,10000.0,2576.0,20000.0,10000.0,0
110000.0,female,university,single,33,0,0,0,0,0,0,107028.0,4000.0,3783.0,6488.0,4850.0,2000.0,6446.0,0
330000.0,male,graduate school,married,43,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
120000.0,female,university,married,29,1,2,0,0,0,0,126412.0,0.0,4600.0,4512.0,4600.0,4600.0,5200.0,1
30000.0,male,university,single,39,1,2,2,0,0,0,1623.0,1000.0,1000.0,1000.0,1000.0,1500.0,0.0,1
20000.0,female,high school,married,44,0,0,0,2,2,2,7661.0,1457.0,2600.0,2000.0,0.0,0.0,0.0,0
160000.0,male,graduate school,married,41,0,0,0,0,0,0,53935.0,5000.0,0.0,0.0,2990.0,6.0,2409.0,0
150000.0,male,others,single,30,0,0,0,0,0,0,175348.0,9304.0,2921.0,15000.0,1137.0,600.0,0.0,0
270000.0,female,graduate school,married,40,0,0,0,0,0,0,18751.0,1000.0,0.0,0.0,0.0,0.0,0.0,0
80000.0,female,university,married,46,0,0,0,0,0,0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,1
360000.0,female,university,married,31,0,0,0,0,0,0,990.0,990.0,990.0,990.0,990.0,990.0,4970.0,0
160000.0,male,graduate school,married,40,1,0,0,0,0,0,0.0,567.0,4059.0,3100.0,2123.0,4899.0,3165.0,0
80000.0,male,graduate school,single,23,0,0,0,0,0,0,444.0,444.0,444.0,888.0,444.0,0.0,1038.0,0
180000.0,male,graduate school,married,37,1,0,0,0,0,0,0.0,0.0,0.0,0.0,2201.0,0.0,0.0,0
170000.0,female,high school,single,44,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
220000.0,female,graduate school,single,29,3,3,2,2,2,0,4695.0,0.0,0.0,1587.0,0.0,500.0,586.0,1
80000.0,male,high school,married,36,0,0,0,0,0,0,65554.0,2395.0,2500.0,2530.0,2556.0,3700.0,3000.0,0
50000.0,male,university,married,38,0,0,0,0,0,0,25809.0,2000.0,20000.0,700.0,665.0,727.0,505.0,0
180000.0,female,high school,married,40,0,0,0,0,0,0,1903.0,0.0,0.0,3155.0,1173.0,1021.0,0.0,0
50000.0,female,graduate school,married,43,0,0,0,0,0,2,49819.0,2227.0,2449.0,1778.0,2382.0,0.0,1251.0,1
150000.0,male,graduate school,single,25,0,0,0,0,0,0,3125.0,8443.0,799.0,0.0,0.0,0.0,0.0,0
310000.0,male,graduate school,single,32,0,0,0,0,0,0,59901.0,10020.0,6031.0,10057.0,5028.0,5060.0,4223.0,0
110000.0,female,university,married,35,0,0,0,0,0,0,28969.0,1500.0,1706.0,55000.0,3200.0,3300.0,3300.0,0
500000.0,female,university,single,34,0,0,0,0,0,0,367463.0,10584.0,30232.0,3018.0,1335.0,30000.0,10000.0,0
300000.0,female,graduate school,single,31,0,0,0,0,2,0,43610.0,1655.0,1797.0,750.0,0.0,561.0,500.0,0
320000.0,male,graduate school,single,29,0,0,0,0,0,0,225892.0,9429.0,6189.0,6309.0,6510.0,6600.0,6395.0,0
50000.0,female,university,single,22,0,0,2,2,2,0,37253.0,5500.0,6194.0,1200.0,0.0,2000.0,2000.0,0
80000.0,male,university,single,23,2,2,0,0,0,0,71528.0,0.0,2131.0,2000.0,2000.0,2000.0,3000.0,0
440000.0,female,graduate school,single,36,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,162000.0,0.0,0
420000.0,female,university,single,29,0,0,0,0,0,0,408568.0,18000.0,18691.0,5027.0,3000.0,3068.0,175056.0,0
70000.0,female,graduate school,single,26,0,0,0,0,0,0,46222.0,2500.0,2300.0,2300.0,2000.0,1900.0,3000.0,0
60000.0,female,high school,married,34,0,0,0,2,0,0,9928.0,1500.0,2090.0,0.0,700.0,1000.0,1400.0,1
10000.0,male,university,single,32,1,2,0,0,0,0,9001.0,0.0,1400.0,0.0,0.0,1600.0,0.0,1
230000.0,female,graduate school,married,53,0,0,0,0,0,0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0
120000.0,female,graduate school,single,35,0,0,0,0,0,0,500.0,2483.0,252.0,1579.0,223.0,421.0,8228.0,0
320000.0,female,graduate school,married,36,0,2,0,0,0,0,7868.0,0.0,8000.0,5000.0,5000.0,5000.0,11906.0,0
280000.0,male,university,single,37,0,0,0,0,0,0,1152.0,49349.0,3045.0,5028.0,5034.0,5024.0,5002.0,0
70000.0,female,high school,married,24,0,0,0,0,0,0,66380.0,4000.0,3012.0,5000.0,2000.0,3000.0,3000.0,0
280000.0,female,graduate school,single,30,0,0,0,0,0,0,2946.0,3326.0,150.0,0.0,0.0,700.0,0.0,0
50000.0,female,high school,married,53,0,0,0,0,0,0,48549.0,2277.0,2290.0,1500.0,1000.0,1000.0,2000.0,1
270000.0,male,graduate school,married,51,0,0,0,0,0,0,19984.0,2099.0,13056.0,0.0,0.0,0.0,0.0,1
50000.0,female,high school,single,41,2,2,2,2,2,2,24064.0,1600.0,1200.0,1100.0,1000.0,0.0,1948.0,1
500000.0,male,university,married,33,0,0,0,0,0,0,88832.0,6047.0,5016.0,10055.0,2513.0,3009.0,14542.0,0
280000.0,female,graduate school,single,36,0,0,0,0,0,0,27290.0,0.0,720.0,0.0,0.0,0.0,0.0,0
110000.0,male,high school,single,27,0,0,0,0,0,0,45443.0,15567.0,15753.0,5379.0,5467.0,4596.0,3405.0,0
140000.0,male,graduate school,single,34,2,2,2,2,2,2,124640.0,9900.0,4700.0,800.0,4012.0,9800.0,1.0,1
200000.0,female,graduate school,married,58,0,0,0,0,0,0,-200.0,0.0,0.0,200.0,5957.0,0.0,0.0,0
30000.0,male,graduate school,married,30,0,0,0,0,0,0,10024.0,3000.0,2000.0,2000.0,1000.0,3000.0,1000.0,0
20000.0,female,university,single,24,1,2,2,2,2,0,4697.0,0.0,2266.0,38.0,0.0,0.0,0.0,1
20000.0,female,high school,single,56,0,0,0,2,0,0,11471.0,1214.0,3100.0,0.0,500.0,500.0,0.0,0
80000.0,female,university,married,23,2,0,0,0,0,0,82628.0,2500.0,2404.0,3000.0,2800.0,7700.0,0.0,1
440000.0,male,graduate school,single,33,0,2,0,2,0,3,1137.0,0.0,1300.0,0.0,2777.0,0.0,0.0,1
100000.0,male,university,married,44,2,2,2,2,3,2,59586.0,2800.0,2500.0,5000.0,0.0,2400.0,2400.0,1
20000.0,male,university,married,50,0,0,0,0,0,2,5519.0,1200.0,1200.0,1300.0,1600.0,0.0,600.0,0
60000.0,female,graduate school,single,23,0,0,0,0,0,0,51275.0,2000.0,1718.0,3800.0,2000.0,2386.0,1000.0,0
200000.0,male,graduate school,single,29,0,0,0,0,0,0,8099.0,3447.0,2261.0,3377.0,0.0,11235.0,2795.0,0
50000.0,female,high school,married,42,0,0,0,0,0,0,13562.0,1500.0,2500.0,1518.0,1000.0,2000.0,1000.0,0
180000.0,female,graduate school,single,27,0,0,0,0,0,0,124501.0,5000.0,6000.0,5000.0,5000.0,5000.0,5000.0,0
60000.0,female,university,single,24,1,2,0,0,0,2,59201.0,2300.0,2700.0,2200.0,4500.0,0.0,2200.0,0
210000.0,female,graduate school,married,36,0,0,0,0,0,0,15991.0,0.0,0.0,0.0,0.0,0.0,0.0,0
80000.0,male,university,others,58,0,0,0,0,0,0,3719.0,1000.0,0.0,0.0,0.0,0.0,0.0,0
280000.0,female,university,single,50,0,0,0,0,0,0,9173.0,11574.0,7104.0,5857.0,3989.0,2599.0,27192.0,0
50000.0,female,graduate school,single,24,0,0,0,0,0,0,1354.0,1054.0,0.0,8000.0,0.0,6850.0,11000.0,1
350000.0,male,university,single,32,0,0,0,0,0,0,227873.0,10156.0,9000.0,8700.0,7000.0,7600.0,7800.0,1
370000.0,female,university,single,29,4,3,2,0,0,0,390509.0,0.0,0.0,10019.0,11000.0,10000.0,10000.0,1
140000.0,female,university,married,44,0,0,0,0,0,0,127254.0,6050.0,3700.0,2000.0,3000.0,20000.0,1500.0,1
200000.0,female,university,single,35,1,0,2,0,0,0,-3258.0,14000.0,0.0,10494.0,0.0,0.0,16248.0,0
20000.0,male,university,single,23,0,0,0,0,0,0,17728.0,1700.0,1262.0,1244.0,595.0,1000.0,1000.0,0
170000.0,female,university,married,43,0,0,0,0,0,0,20699.0,11614.0,11487.0,14743.0,8172.0,8244.0,13733.0,0
70000.0,female,high school,married,35,3,2,2,2,0,0,69852.0,0.0,2708.0,0.0,1010.0,1013.0,2000.0,1
70000.0,male,high school,married,45,2,0,0,0,0,0,67505.0,2600.0,2056.0,1700.0,2000.0,2000.0,2000.0,1
280000.0,male,university,married,30,0,3,2,0,0,0,652.0,0.0,0.0,476.0,2482.0,101.0,326.0,0
60000.0,female,university,single,29,0,0,0,0,0,0,54932.0,1900.0,1572.0,1000.0,700.0,668.0,6000.0,1
500000.0,male,university,married,48,0,0,0,0,0,0,28352.0,35465.0,75212.0,38169.0,33209.0,22289.0,22289.0,0
150000.0,male,university,single,34,0,0,0,2,2,0,917.0,2000.0,1371.0,0.0,0.0,0.0,0.0,0
50000.0,female,graduate school,single,22,0,0,0,0,0,0,8537.0,1200.0,1163.0,400.0,790.0,400.0,380.0,0
170000.0,male,graduate school,married,36,0,0,0,0,0,0,2015.0,2015.0,2015.0,2015.0,2015.0,1925.0,2105.0,0
200000.0,female,graduate school,single,27,0,0,0,0,0,0,24635.0,0.0,0.0,0.0,0.0,0.0,0.0,0
220000.0,female,high school,single,39,0,0,0,0,0,0,209596.0,6888.0,5155.0,5258.0,5284.0,5473.0,5505.0,0
210000.0,female,graduate school,married,34,0,0,0,0,0,0,146756.0,5500.0,5510.0,5500.0,6000.0,6000.0,6000.0,0
10000.0,male,university,married,50,0,0,0,0,0,0,3664.0,1300.0,3000.0,2509.0,0.0,6195.0,0.0,0
210000.0,female,graduate school,married,31,0,0,0,0,0,0,31808.0,9283.0,7846.0,38218.0,10000.0,33978.0,0.0,1
210000.0,male,graduate school,married,40,0,0,0,0,2,0,23764.0,1367.0,1777.0,1577.0,0.0,1366.0,3130.0,0
160000.0,female,graduate school,single,35,0,0,0,0,0,0,19082.0,2815.0,27380.0,10050.0,3000.0,9940.0,12498.0,0
110000.0,female,university,single,23,0,0,0,0,0,0,106963.0,5023.0,3900.0,2600.0,5000.0,3000.0,3000.0,0
160000.0,male,university,married,47,0,0,0,0,0,0,988.0,779.0,638.0,2670.0,16746.0,7069.0,7000.0,0
460000.0,female,graduate school,single,35,1,0,0,0,0,0,-14.0,707.0,224850.0,5000.0,4593.0,23584.0,0.0,0
20000.0,male,university,single,30,1,2,0,0,2,0,17819.0,0.0,2000.0,1500.0,0.0,1000.0,1500.0,1
200000.0,female,graduate school,single,32,0,0,0,0,0,0,0.0,0.0,1685.0,326974.0,5200.0,5500.0,6000.0,0
300000.0,female,graduate school,married,37,0,0,0,0,0,0,8756.0,26.0,20018.0,1072.0,206.0,6003.0,0.0,0
30000.0,female,university,single,25,0,0,0,0,0,0,14045.0,1555.0,1300.0,4894.0,1000.0,800.0,2200.0,0
300000.0,female,graduate school,married,36,0,0,0,0,0,0,540.0,1283.0,843.0,0.0,444.0,0.0,0.0,0
260000.0,female,graduate school,married,35,0,0,0,0,0,0,51133.0,10000.0,5000.0,10000.0,5000.0,5000.0,10000.0,0
30000.0,male,university,married,45,0,0,0,0,0,0,390.0,390.0,390.0,390.0,0.0,780.0,0.0,0
50000.0,male,high school,married,53,0,0,0,0,0,0,48684.0,1974.0,2442.0,1669.0,330.0,1342.0,330.0,0
80000.0,female,university,married,22,0,0,0,0,0,0,1941.0,2132.0,1667.0,2146.0,0.0,2761.0,1073.0,0
360000.0,male,high school,single,49,0,0,0,0,0,0,348.0,8047.0,200222.0,1044.0,390.0,390.0,343.0,0
200000.0,male,university,married,40,0,0,0,0,0,0,1296.0,2564.0,124500.0,8000.0,3500.0,4000.0,3000.0,0
140000.0,female,graduate school,single,30,2,0,0,0,0,0,1070.0,4593.0,4705.0,1710.0,0.0,6096.0,0.0,1
50000.0,female,high school,single,56,1,0,0,0,0,0,0.0,0.0,0.0,0.0,562.0,736.0,1269.0,1
30000.0,male,university,married,49,3,2,2,2,2,2,26319.0,1800.0,1100.0,1200.0,1000.0,0.0,2200.0,0
200000.0,female,graduate school,single,28,2,2,2,2,0,0,68398.0,6900.0,1966.0,12.0,1604.0,5164.0,1104.0,1
50000.0,female,high school,married,25,2,2,0,0,0,0,51243.0,0.0,2025.0,2062.0,2016.0,1022.0,1388.0,1
240000.0,male,graduate school,single,57,0,0,0,0,0,0,224041.0,18800.0,12000.0,10000.0,20019.0,3000.0,9000.0,0
90000.0,male,university,married,40,0,0,0,0,0,0,87190.0,3068.0,3335.0,3319.0,3590.0,1368.0,1121.0,0
260000.0,female,university,single,34,0,0,0,0,0,0,8383.0,2985.0,11247.0,27500.0,0.0,21380.0,0.0,0
140000.0,male,graduate school,single,27,0,0,0,0,0,0,88588.0,3200.0,4000.0,4003.0,4003.0,4006.0,4000.0,0
20000.0,female,university,single,22,0,0,2,0,0,0,5473.0,2300.0,0.0,102.0,1500.0,0.0,0.0,0
500000.0,male,graduate school,married,34,0,0,0,0,0,0,33348.0,90889.0,42398.0,19244.0,34750.0,21464.0,28557.0,0
160000.0,male,graduate school,married,31,0,0,0,0,0,0,24465.0,7751.0,17016.0,17185.0,14685.0,4328.0,5827.0,0
170000.0,female,university,married,38,0,0,0,0,0,0,146518.0,7031.0,6026.0,3200.0,3500.0,3200.0,4000.0,0
240000.0,male,university,single,26,0,0,0,0,0,0,24779.0,5000.0,1700.0,1500.0,755.0,3000.0,120000.0,0
150000.0,male,university,married,30,0,0,0,0,0,0,9248.0,6871.0,2918.0,6506.0,1893.0,1527.0,5330.0,0
300000.0,female,university,married,38,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
50000.0,female,university,married,25,0,0,0,2,0,0,8731.0,2463.0,8514.0,0.0,0.0,33353.0,5868.0,0
240000.0,female,graduate school,single,37,0,0,0,0,0,0,660.0,31187.0,1280.0,7643.0,0.0,11353.0,2576.0,0
340000.0,female,university,single,32,0,0,0,0,0,0,169246.0,6000.0,4500.0,5000.0,4000.0,5000.0,4000.0,0
70000.0,female,university,single,23,0,0,0,0,0,0,39935.0,1683.0,1699.0,1533.0,1585.0,2210.0,1875.0,0
